name,price
Pizza Hut,284
Lavazza,305
Bewley's,435
Domino,399
Carib Brewery,56
Kinder,281
M&M Food Market,363
Olymel,326
Nabisco,478
Pizza Hut,325
Dunkin' Donuts,412
Starbucks,365
Magnum,311
Cheetos,123
Red Lobster,174
Betty Crocker,366
LEonidas,187
Betty Crocker,351
Domino,453
Cheetos,485
Starbucks,300
Red Lobster,89
LEonidas,334
Papadopoulos,233
Kits,118
Cheetos,484
Cheetos,246
Carib Brewery,305
Dunkin' Donuts,344
Bewley's,126
Pizza Hut,176
LEonidas,416
Nabisco,197
KFC,180
Nutella,275
Dr. Oetker,201
Cheetos,231
Bewley's,89
M&M Food Market,407
Baskin robbins,134
Kits,83
Nesquik,74
Heinz,415
Nabisco,112
Nabisco,141
Kinder,406
Dr. Oetker,182
M&M Food Market,318
Applebee's,228
Knorr,162
Doritos,153
Cheetos,296
Applebee's,112
Cheetos,81
Doritos,497
Vitta Foods,430
Papadopoulos,302
Nesquik,186
Dr. Oetker,280
Wendy's,241
Carib Brewery,410
Kits,374
Cheetos,220
Olymel,135
Magnum,111
Nesquik,139
KFC,443
McDonald's,424
M&M Food Market,304
Kits,347
Cobblestone,122
Burger King,152
Nabisco,132
Bel Group,314
Olymel,179
Burger King,264
Pizza Hut,240
Dr. Oetker,451
Dr. Oetker,392
Carib Brewery,322
KFC,179
Bel Group,304
Starbucks,397
Starbucks,345
Kits,174
Soprole,320
Domino,208
Carib Brewery,470
Lavazza,427
McDonald's,179
Nesquik,321
Wendy's,286
Doritos,329
Magnum,284
Soprole,321
Andy Capp's fries,423
McDonald's,260
Soprole,69
Nutella,441
Cobblestone,257
Subway,322
Papadopoulos,459
LEonidas,422
Kinder,62
Cobblestone,147
Papadopoulos,195
Subway,404
Cheetos,206
Subway,378
Tic Tac,174
Vitta Foods,219
KFC,257
M&M Food Market,446
Nesquik,488
Dunkin' Donuts,72
Kinder,271
McDonald's,61
Wendy's,280
Carib Brewery,92
KFC,445
LEonidas,405
Olymel,276
Carib Brewery,205
Taco Bell,365
Applebee's,213
Betty Crocker,128
Wendy's,73
McDonald's,458
Andy Capp's fries,77
Secret Recipe,362
Soprole,78
Pizza Hut,175
Olymel,65
Magnum,161
Heinz,488
Bel Group,135
Heinz,491
Doritos,123
Olymel,244
Pizza Hut,168
Cobblestone,234
Applebee's,175
Subway,434
Cheetos,255
Papadopoulos,93
Knorr,58
Heinz,164
Dr. Oetker,284
Wonder Bread,461
Secret Recipe,67
Papadopoulos,189
Nutella,52
Carib Brewery,306
Wonder Bread,62
Lavazza,205
Soprole,157
Andy Capp's fries,66
Pizza Hut,187
Kits,98
Applebee's,199
Taco Bell,210
Soprole,359
Baskin robbins,161
Wonder Bread,287
Magnum,126
Betty Crocker,172
Nesquik,206
Bewley's,57
McDonald's,495
Olymel,374
Domino,254
Carib Brewery,127
Pizza Hut,320
Lavazza,390
Starbucks,435
Domino,183
Nutella,492
Cheetos,129
LEonidas,153
Tic Tac,431
Olymel,438
Red Lobster,135
M&M Food Market,253
Baskin robbins,197
Secret Recipe,208
Magnum,86
Nutella,170
Tic Tac,94
Bel Group,300
Secret Recipe,289
Nutella,337
Dunkin' Donuts,483
Soprole,257
Lavazza,109
Tic Tac,300
Burger King,167
Nesquik,200
Taco Bell,319
Bel Group,458
M&M Food Market,464
Cheetos,58
Domino,289
Kinder,217
Pizza Hut,345
Nesquik,224
Nutella,60
Nutella,202
KFC,290
Nabisco,160
Cheetos,106
Nesquik,496
Cheetos,386
Nutella,298
Vitta Foods,314
Soprole,171
Knorr,208
Vitta Foods,226
Kits,448
Olymel,99
Nutella,205
Carib Brewery,360
Wendy's,262
Dunkin' Donuts,235
Lavazza,401
Wonder Bread,56
Pizza Hut,50
Burger King,257
Magnum,269
Taco Bell,366
Sun-Pat,271
Wonder Bread,403
KFC,429
Papadopoulos,304
Kits,285
Subway,76
Lavazza,99
Cobblestone,106
Kinder,237
Vitta Foods,496
Nesquik,276
Red Lobster,131
Red Lobster,366
Starbucks,433
Nutella,279
LEonidas,305
Cobblestone,267
McDonald's,242
KFC,185
Bewley's,129
KFC,83
Lavazza,420
McDonald's,199
Andy Capp's fries,170
Andy Capp's fries,189
Burger King,230
Papadopoulos,301
M&M Food Market,100
Subway,153
M&M Food Market,156
KFC,357
Dunkin' Donuts,294
KFC,372
Soprole,438
Sun-Pat,453
Olymel,381
Andy Capp's fries,407
Kits,65
Baskin robbins,221
Doritos,439
Kinder,331
Olymel,323
Carib Brewery,128
Kits,397
Starbucks,221
Baskin robbins,367
Soprole,281
Nabisco,164
Burger King,416
Starbucks,401
M&M Food Market,412
Dunkin' Donuts,400
Nesquik,357
Bewley's,374
McDonald's,301
Vitta Foods,457
Taco Bell,375
Red Lobster,195
McDonald's,68
Domino,396
Andy Capp's fries,479
Vitta Foods,156
Bewley's,267
Kinder,118
LEonidas,410
M&M Food Market,198
McDonald's,457
Bel Group,152
Applebee's,229
McDonald's,231
Domino,199
Bel Group,197
Wonder Bread,156
Dr. Oetker,495
Secret Recipe,456
Bewley's,223
Lavazza,98
Nesquik,342
Knorr,236
Wendy's,335
Andy Capp's fries,312
Dr. Oetker,366
KFC,336
Wonder Bread,337
Domino,488
Lavazza,98
Taco Bell,73
Cobblestone,198
Doritos,340
Magnum,282
Cobblestone,65
Knorr,348
Kits,150
Vitta Foods,227
Heinz,325
Wonder Bread,302
Pizza Hut,434
Bewley's,435
Olymel,304
Pizza Hut,399
Knorr,285
Papadopoulos,202
Taco Bell,338
Knorr,187
Betty Crocker,403
Vitta Foods,133
M&M Food Market,278
Secret Recipe,331
Bewley's,270
Dunkin' Donuts,377
Andy Capp's fries,53
Knorr,431
LEonidas,404
Soprole,364
Secret Recipe,263
Dr. Oetker,104
Subway,70
Andy Capp's fries,409
McDonald's,275
Nesquik,235
Wonder Bread,350
Sun-Pat,50
Dunkin' Donuts,146
Vitta Foods,440
Taco Bell,103
Nesquik,360
Nutella,342
Nesquik,422
Andy Capp's fries,356
Betty Crocker,396
Nutella,110
Applebee's,186
Dunkin' Donuts,429
Nutella,295
Magnum,280
Nesquik,158
Pizza Hut,157
Cobblestone,499
Pizza Hut,432
Red Lobster,212
Magnum,438
Dr. Oetker,136
Lavazza,257
Red Lobster,328
KFC,434
Baskin robbins,420
Bewley's,201
McDonald's,165
Andy Capp's fries,191
Pizza Hut,412
Secret Recipe,240
Kinder,62
Applebee's,442
Secret Recipe,354
Secret Recipe,100
Burger King,419
Cheetos,230
Vitta Foods,70
Applebee's,411
KFC,128
Dunkin' Donuts,183
Sun-Pat,487
Pizza Hut,184
McDonald's,70
Bewley's,85
Cobblestone,84
Cheetos,227
Kits,228
Magnum,107
Olymel,269
Dr. Oetker,288
Secret Recipe,419
Burger King,188
Cobblestone,202
Pizza Hut,255
Subway,440
Pizza Hut,136
Dr. Oetker,50
Magnum,80
Dunkin' Donuts,364
Pizza Hut,168
KFC,155
Heinz,212
Cobblestone,89
Cobblestone,300
Nabisco,432
M&M Food Market,255
Wendy's,97
Applebee's,405
Taco Bell,84
Vitta Foods,123
Andy Capp's fries,176
Heinz,255
Doritos,180
Nabisco,78
LEonidas,389
Cheetos,273
Nesquik,449
M&M Food Market,81
Kinder,74
Vitta Foods,163
Wendy's,423
Nabisco,242
Bel Group,461
Olymel,79
Wendy's,59
Papadopoulos,305
Bewley's,143
M&M Food Market,346
Burger King,198
Dunkin' Donuts,72
Tic Tac,172
Vitta Foods,260
Pizza Hut,100
Cobblestone,109
Papadopoulos,464
Bewley's,275
Nesquik,367
Dr. Oetker,422
Kinder,217
Red Lobster,406
Nesquik,121
Kits,303
Nabisco,462
Betty Crocker,458
Subway,468
Dunkin' Donuts,366
Wonder Bread,463
Pizza Hut,378
Tic Tac,394
Kits,115
LEonidas,66
Taco Bell,88
Bel Group,55
Domino,65
Kinder,399
Sun-Pat,77
Baskin robbins,438
KFC,367
Red Lobster,233
Nabisco,253
Lavazza,244
Knorr,312
Subway,72
Nesquik,136
Secret Recipe,244
Vitta Foods,176
Secret Recipe,73
Red Lobster,86
M&M Food Market,486
Secret Recipe,153
Domino,375
Tic Tac,278
Cobblestone,309
LEonidas,290
Applebee's,357
McDonald's,253
Taco Bell,324
Heinz,112
Olymel,484
Heinz,147
Nutella,169
Soprole,326
Magnum,198
Bewley's,85
Dunkin' Donuts,432
Carib Brewery,161
Nesquik,499
Applebee's,335
LEonidas,204
Bel Group,367
Cheetos,305
Red Lobster,335
Nutella,282
Bewley's,366
Bel Group,85
Starbucks,339
Dr. Oetker,86
Cobblestone,137
Wendy's,161
Doritos,494
Knorr,272
Starbucks,111
M&M Food Market,168
Cobblestone,293
Sun-Pat,120
LEonidas,430
Doritos,93
Bewley's,204
Kits,87
Doritos,181
M&M Food Market,69
Magnum,304
Vitta Foods,254
Carib Brewery,64
Andy Capp's fries,409
Sun-Pat,196
Dunkin' Donuts,175
Tic Tac,493
Andy Capp's fries,80
Kinder,345
Olymel,141
Carib Brewery,97
McDonald's,71
KFC,81
Lavazza,488
Baskin robbins,464
Taco Bell,232
Wonder Bread,403
Andy Capp's fries,196
Olymel,109
Olymel,189
Tic Tac,418
Papadopoulos,159
Red Lobster,239
Red Lobster,389
Andy Capp's fries,496
Kinder,66
Nesquik,222
Vitta Foods,369
Kits,459
Papadopoulos,54
Doritos,366
Andy Capp's fries,368
Betty Crocker,157
Tic Tac,90
Secret Recipe,207
Starbucks,462
Cheetos,439
Lavazza,170
LEonidas,170
Knorr,284
Knorr,314
Secret Recipe,112
Starbucks,281
Subway,57
Knorr,484
Subway,171
Sun-Pat,127
Sun-Pat,120
Dr. Oetker,418
Cheetos,483
Taco Bell,108
Domino,192
Nesquik,103
LEonidas,163
Kinder,359
Baskin robbins,402
Kits,496
Dr. Oetker,95
Wonder Bread,286
Magnum,165
KFC,437
Bel Group,203
Carib Brewery,328
Secret Recipe,185
Bel Group,133
Nesquik,391
Heinz,447
Applebee's,375
Baskin robbins,495
Kinder,394
Vitta Foods,66
Applebee's,113
Knorr,269
Red Lobster,331
Wendy's,283
Betty Crocker,331
Applebee's,146
Wendy's,357
Tic Tac,96
Nabisco,267
Magnum,168
Wendy's,434
LEonidas,217
Applebee's,132
Wendy's,246
Vitta Foods,232
McDonald's,75
Secret Recipe,461
Starbucks,103
McDonald's,315
Burger King,352
Subway,376
Burger King,270
Betty Crocker,312
Tic Tac,181
Knorr,66
Bewley's,297
KFC,359
Kinder,104
LEonidas,257
McDonald's,59
Sun-Pat,310
Taco Bell,209
Baskin robbins,473
Nutella,94
Heinz,387
M&M Food Market,340
Kits,117
Applebee's,176
Burger King,87
Sun-Pat,232
Secret Recipe,375
LEonidas,465
Dunkin' Donuts,472
Nesquik,327
Starbucks,392
Taco Bell,70
Carib Brewery,226
Kits,369
Dr. Oetker,82
Lavazza,419
Andy Capp's fries,396
McDonald's,96
Domino,98
Cheetos,407
Soprole,387
Doritos,268
Knorr,93
Soprole,448
Applebee's,336
Doritos,138
Magnum,181
Red Lobster,67
Red Lobster,298
Taco Bell,354
Carib Brewery,169
Nesquik,210
Soprole,405
Bewley's,294
Nabisco,265
Cheetos,295
Domino,193
Nutella,110
Kits,80
Olymel,497
Doritos,128
Soprole,289
Pizza Hut,121
Applebee's,220
Taco Bell,254
Nutella,450
Taco Bell,412
Doritos,250
Dunkin' Donuts,200
Bewley's,77
Lavazza,124
Dunkin' Donuts,282
Dr. Oetker,120
Bewley's,278
Pizza Hut,86
Vitta Foods,108
Lavazza,303
Applebee's,460
Taco Bell,311
Applebee's,307
Heinz,208
Applebee's,399
LEonidas,316
Applebee's,343
Sun-Pat,255
McDonald's,380
Secret Recipe,110
Sun-Pat,283
Papadopoulos,138
Pizza Hut,145
Burger King,268
Applebee's,262
Cheetos,399
Papadopoulos,494
Magnum,407
Starbucks,75
Lavazza,132
Bel Group,55
Olymel,445
KFC,303
Dr. Oetker,88
Starbucks,469
LEonidas,156
Magnum,150
KFC,263
Wonder Bread,209
Red Lobster,398
Dr. Oetker,190
Lavazza,282
Subway,408
Kits,53
Knorr,418
LEonidas,247
Pizza Hut,107
Tic Tac,327
Cobblestone,337
Bel Group,416
Kits,200
M&M Food Market,76
Starbucks,161
Vitta Foods,188
Kits,203
Wonder Bread,292
Knorr,307
Kinder,478
Dunkin' Donuts,347
M&M Food Market,117
McDonald's,119
Bel Group,84
Pizza Hut,115
Knorr,360
Lavazza,192
Baskin robbins,389
Nesquik,225
Soprole,417
Soprole,187
Sun-Pat,69
Knorr,387
Vitta Foods,273
Burger King,61
M&M Food Market,416
Carib Brewery,462
Vitta Foods,356
Kits,96
Secret Recipe,454
Carib Brewery,280
Doritos,383
Wonder Bread,169
Vitta Foods,382
Red Lobster,341
Burger King,258
Knorr,146
Nabisco,205
Kinder,295
Secret Recipe,388
Red Lobster,388
Andy Capp's fries,204
Taco Bell,65
M&M Food Market,247
Lavazza,253
Doritos,50
Carib Brewery,420
Bewley's,143
Sun-Pat,449
Dunkin' Donuts,307
Heinz,145
Subway,396
M&M Food Market,105
Vitta Foods,446
Doritos,330
Dunkin' Donuts,277
Heinz,300
Doritos,198
Tic Tac,205
Olymel,213
Andy Capp's fries,282
Wonder Bread,389
KFC,245
Pizza Hut,61
Cheetos,60
Soprole,114
Starbucks,381
Vitta Foods,494
Cheetos,450
Bewley's,247
Kits,370
Bewley's,376
Heinz,138
Red Lobster,285
Baskin robbins,231
Lavazza,171
Doritos,176
Starbucks,176
Magnum,289
Magnum,119
Bewley's,472
Wonder Bread,347
Starbucks,277
M&M Food Market,75
M&M Food Market,369
Tic Tac,484
M&M Food Market,384
Subway,481
Betty Crocker,349
Vitta Foods,386
Nabisco,437
Starbucks,84
Andy Capp's fries,256
Burger King,329
Knorr,353
Dr. Oetker,469
Kits,320
Doritos,109
Secret Recipe,91
Knorr,184
M&M Food Market,118
Nutella,237
Taco Bell,225
Andy Capp's fries,482
Applebee's,474
Papadopoulos,120
LEonidas,84
KFC,445
Kinder,195
Applebee's,245
Kits,492
Nabisco,467
Taco Bell,470
Starbucks,495
Kinder,122
Dunkin' Donuts,351
Knorr,343
Dr. Oetker,83
KFC,267
Taco Bell,176
Betty Crocker,264
Sun-Pat,452
Dr. Oetker,54
Lavazza,494
Andy Capp's fries,419
Carib Brewery,495
Nesquik,228
Nabisco,324
KFC,496
Tic Tac,321
McDonald's,361
Nutella,422
Secret Recipe,431
Cobblestone,467
Nutella,433
KFC,300
Heinz,370
Dunkin' Donuts,315
Lavazza,196
Betty Crocker,290
LEonidas,460
Secret Recipe,150
Kits,344
LEonidas,246
Burger King,294
Baskin robbins,477
Sun-Pat,471
Heinz,88
Taco Bell,412
M&M Food Market,188
Doritos,240
Kits,419
Starbucks,290
Red Lobster,223
Bewley's,338
Bel Group,322
Red Lobster,202
Wendy's,309
Pizza Hut,361
Betty Crocker,338
Subway,447
McDonald's,220
Soprole,494
KFC,430
Nutella,307
Kinder,295
Soprole,259
Knorr,122
Knorr,273
Cobblestone,290
Domino,133
Doritos,400
Subway,292
Soprole,172
Nutella,146
Soprole,439
Kinder,479
Kinder,412
Nutella,358
Nesquik,452
M&M Food Market,213
Cheetos,125
Sun-Pat,371
Tic Tac,388
McDonald's,436
Soprole,445
Lavazza,150
Olymel,90
Olymel,377
Carib Brewery,126
Bel Group,353
KFC,367
Tic Tac,124
McDonald's,398
Burger King,67
Bel Group,122
Pizza Hut,250
KFC,87
Soprole,288
Dr. Oetker,306
Andy Capp's fries,489
Betty Crocker,76
Cheetos,424
Papadopoulos,420
Betty Crocker,473
Sun-Pat,134
M&M Food Market,473
Dunkin' Donuts,461
Burger King,392
Secret Recipe,249
Red Lobster,95
Cobblestone,254
Sun-Pat,306
McDonald's,458
Subway,99
Pizza Hut,344
Taco Bell,286
McDonald's,176
Starbucks,441
Red Lobster,63
Dunkin' Donuts,354
Wendy's,271
Burger King,76
LEonidas,249
Magnum,63
Dunkin' Donuts,481
Nabisco,376
Lavazza,303
Andy Capp's fries,195
Domino,462
Cobblestone,322
Taco Bell,342
LEonidas,483
Sun-Pat,79
Burger King,210
Wendy's,303
Taco Bell,174
Heinz,292
Carib Brewery,421
Kinder,299
Wendy's,72
Nesquik,162
Domino,234
Burger King,425
Olymel,474
Sun-Pat,308
Burger King,186
Doritos,71
Baskin robbins,214
Nutella,255
Burger King,277
Wendy's,253
Wendy's,88
Burger King,476
KFC,416
Cheetos,425
Subway,450
Nutella,180
McDonald's,181
Olymel,122
Papadopoulos,407
Starbucks,272
Bewley's,249
Baskin robbins,157
M&M Food Market,384
Wonder Bread,374
Nutella,310
Baskin robbins,272
Kinder,341
Nabisco,218
Applebee's,267
Starbucks,210
Cheetos,403
Subway,291
Pizza Hut,230
Taco Bell,428
Olymel,392
Nutella,336
Sun-Pat,281
Soprole,304
KFC,131
Lavazza,136
Wonder Bread,389
KFC,369
Betty Crocker,239
Bel Group,436
Kits,415
Dr. Oetker,72
Starbucks,290
Kinder,477
Dr. Oetker,319
Knorr,132
Red Lobster,305
Taco Bell,113
Dunkin' Donuts,269
Starbucks,287
KFC,353
Burger King,414
Nesquik,368
KFC,369
Knorr,308
Betty Crocker,484
Dr. Oetker,356
Heinz,214
M&M Food Market,442
Bewley's,84
Cheetos,393
Wonder Bread,207
Cobblestone,130
Applebee's,428
Red Lobster,405
Kits,174
Taco Bell,373
KFC,220
Pizza Hut,211
KFC,133
LEonidas,192
Carib Brewery,313
Magnum,449
Kinder,284
Betty Crocker,130
Taco Bell,402
Bewley's,412
Kinder,125
Bel Group,83
Cheetos,473
Soprole,99
McDonald's,78
Papadopoulos,273
Burger King,245
Bewley's,234
Applebee's,154
KFC,301
McDonald's,125
Andy Capp's fries,420
Papadopoulos,248
Dr. Oetker,259
Kits,64
Nabisco,172
Papadopoulos,379
Andy Capp's fries,391
Nesquik,190
Starbucks,494
Cheetos,264
Magnum,65
Kits,197
Domino,318
Betty Crocker,216
Red Lobster,193
Knorr,133
Secret Recipe,442
McDonald's,249
Taco Bell,67
Heinz,164
Kinder,259
Magnum,160
Vitta Foods,363
Betty Crocker,497
Secret Recipe,349
Lavazza,479
Carib Brewery,56
Lavazza,335
Betty Crocker,137
Applebee's,298
Doritos,361
Knorr,463
Burger King,205
Burger King,412
Bel Group,350
Betty Crocker,427
Olymel,144
Burger King,208
Red Lobster,419
Lavazza,393
Knorr,398
Kits,290
Vitta Foods,448
Carib Brewery,184
Papadopoulos,440
Doritos,210
Kits,158
Taco Bell,209
Dunkin' Donuts,457
Magnum,328
Subway,478
Bewley's,332
Nutella,281
Betty Crocker,448
M&M Food Market,499
Burger King,471
Knorr,148
Soprole,464
Sun-Pat,183
Vitta Foods,296
Bel Group,102
Subway,226
Applebee's,232
Heinz,478
Dunkin' Donuts,83
Soprole,186
Wendy's,385
Cheetos,449
Kinder,249
Sun-Pat,253
Baskin robbins,143
Soprole,286
Domino,388
Papadopoulos,427
Papadopoulos,336
Bewley's,202
Vitta Foods,168
Lavazza,122
Andy Capp's fries,204
Dunkin' Donuts,275
Bewley's,413
Nabisco,279
Subway,104
KFC,88
Bewley's,421
Starbucks,128
Andy Capp's fries,275
Burger King,71
Wonder Bread,390
KFC,153
Starbucks,474
Burger King,57
Cobblestone,220
Lavazza,385
Pizza Hut,195
Red Lobster,363
Heinz,106
Soprole,192
Vitta Foods,141
Nabisco,195
Magnum,247
Nesquik,366
Bewley's,301
Andy Capp's fries,253
Knorr,191
Betty Crocker,461
Wonder Bread,237
Sun-Pat,405
Pizza Hut,146
Dr. Oetker,456
Betty Crocker,131
Doritos,235
M&M Food Market,133
Pizza Hut,294
Betty Crocker,97
Carib Brewery,140
Papadopoulos,331
Wonder Bread,249
Knorr,375
Bel Group,401
Soprole,454
Nutella,80
LEonidas,185
Secret Recipe,220
McDonald's,468
KFC,391
Kinder,202
Taco Bell,338
Bewley's,361
Carib Brewery,306
Olymel,107
Andy Capp's fries,379
Nabisco,300
Wonder Bread,396
Wendy's,130
KFC,346
Vitta Foods,224
Red Lobster,441
Subway,336
Knorr,188
Starbucks,499
Kinder,432
Olymel,191
Dr. Oetker,128
Kits,393
Soprole,116
Sun-Pat,362
M&M Food Market,311
Nabisco,127
Magnum,52
Starbucks,288
Pizza Hut,196
Applebee's,174
Magnum,339
Baskin robbins,358
Pizza Hut,93
Knorr,403
Doritos,132
Carib Brewery,420
LEonidas,467
Pizza Hut,152
Doritos,162
Cheetos,411
Kinder,166
Heinz,326
Dunkin' Donuts,96
Magnum,428
Wonder Bread,209
Sun-Pat,369
Tic Tac,453
McDonald's,285
Kinder,223
Wonder Bread,324
Secret Recipe,429
Wendy's,238
McDonald's,232
Sun-Pat,454
Sun-Pat,352
Knorr,103
Tic Tac,130
Bel Group,296
Tic Tac,287
Kinder,168
Subway,51
Pizza Hut,198
Taco Bell,220
Vitta Foods,349
Burger King,439
Red Lobster,191
Knorr,436
McDonald's,134
Bel Group,216
Baskin robbins,156
McDonald's,460
Nabisco,380
Papadopoulos,280
Tic Tac,360
Dunkin' Donuts,481
Andy Capp's fries,275
Lavazza,110
Cobblestone,184
Cheetos,354
Tic Tac,99
Domino,475
Cheetos,388
Cheetos,282
Bel Group,498
Andy Capp's fries,76
Secret Recipe,269
Wonder Bread,412
Betty Crocker,218
Betty Crocker,339
Magnum,67
Papadopoulos,168
Wendy's,258
Red Lobster,363
Vitta Foods,372
Papadopoulos,140
Soprole,307
McDonald's,56
Heinz,295
Burger King,261
Bel Group,52
Bel Group,436
Wendy's,316
Andy Capp's fries,130
Carib Brewery,291
Lavazza,477
Papadopoulos,419
Tic Tac,422
M&M Food Market,134
KFC,56
Taco Bell,399
Taco Bell,297
Domino,264
Cobblestone,376
Applebee's,225
Wendy's,151
KFC,188
Pizza Hut,410
Heinz,350
Bel Group,240
Heinz,57
M&M Food Market,246
Lavazza,313
Andy Capp's fries,455
Doritos,353
Burger King,319
Sun-Pat,239
Nutella,268
Domino,363
Wonder Bread,290
Bel Group,471
Olymel,367
Papadopoulos,111
Wendy's,144
Burger King,80
Kinder,463
KFC,278
Red Lobster,291
Olymel,99
Olymel,443
Heinz,245
Wendy's,189
Vitta Foods,239
Sun-Pat,283
Wonder Bread,453
Lavazza,94
Subway,371
Dr. Oetker,439
Magnum,452
Nutella,148
LEonidas,261
Domino,335
Dunkin' Donuts,279
Andy Capp's fries,98
Red Lobster,219
Secret Recipe,207
McDonald's,285
Bewley's,419
Nutella,447
Bewley's,92
Papadopoulos,271
Magnum,293
Soprole,469
Dunkin' Donuts,149
Cobblestone,206
Soprole,176
Olymel,488
Secret Recipe,197
Vitta Foods,223
Andy Capp's fries,254
Betty Crocker,277
Secret Recipe,57
M&M Food Market,495
M&M Food Market,386
Applebee's,205
KFC,472
Dr. Oetker,421
Doritos,87
Dunkin' Donuts,464
Nutella,369
Tic Tac,247
Betty Crocker,436
Andy Capp's fries,63
Dr. Oetker,287
Nabisco,235
Knorr,288
Red Lobster,179
Cobblestone,58
Olymel,410
Vitta Foods,381
Cobblestone,455
Bel Group,497
Wonder Bread,398
Baskin robbins,213
Subway,146
Andy Capp's fries,72
Cheetos,480
M&M Food Market,193
Bewley's,253
Lavazza,300
Magnum,81
Papadopoulos,304
McDonald's,239
Soprole,438
McDonald's,353
Nutella,432
Vitta Foods,127
Pizza Hut,482
Olymel,397
Domino,450
Starbucks,409
Bel Group,53
Bewley's,409
Kits,167
Doritos,57
Subway,377
Domino,229
Nutella,168
Pizza Hut,356
McDonald's,489
Kits,169
Tic Tac,323
Secret Recipe,421
Carib Brewery,186
LEonidas,334
Baskin robbins,484
Applebee's,258
Dunkin' Donuts,62
Magnum,282
Magnum,364
Pizza Hut,257
Dr. Oetker,263
Wonder Bread,128
Wonder Bread,304
Bel Group,100
LEonidas,280
Subway,269
Knorr,335
KFC,337
Doritos,460
Soprole,386
Andy Capp's fries,78
Starbucks,192
Bewley's,494
Bewley's,445
Domino,436
Knorr,409
M&M Food Market,315
Carib Brewery,228
Red Lobster,111
Burger King,283
Kinder,260
Kinder,325
Doritos,276
Sun-Pat,59
Nesquik,133
Magnum,462
Applebee's,329
Betty Crocker,97
LEonidas,84
Burger King,235
Magnum,223
Andy Capp's fries,376
Andy Capp's fries,264
Starbucks,161
Taco Bell,289
Burger King,303
Cheetos,136
Soprole,146
Wendy's,174
Sun-Pat,156
Lavazza,374
Betty Crocker,163
Kinder,471
Magnum,493
Magnum,495
Magnum,112
Doritos,55
Doritos,343
Heinz,195
Vitta Foods,145
Sun-Pat,220
Cheetos,306
Betty Crocker,165
Burger King,407
Nutella,304
Carib Brewery,188
Domino,139
Kits,96
M&M Food Market,238
Doritos,375
Andy Capp's fries,452
Burger King,296
Soprole,178
Tic Tac,263
McDonald's,75
Burger King,361
Cobblestone,236
Sun-Pat,492
Nabisco,143
McDonald's,403
McDonald's,58
Carib Brewery,160
Starbucks,276
Doritos,275
Vitta Foods,317
Kinder,218
Dunkin' Donuts,153
Taco Bell,377
KFC,471
Knorr,263
Wonder Bread,480
Secret Recipe,434
Dr. Oetker,229
Applebee's,66
LEonidas,80
Tic Tac,229
KFC,453
Red Lobster,340
Magnum,135
Dunkin' Donuts,147
M&M Food Market,212
Papadopoulos,456
Wendy's,69
Kits,92
Tic Tac,449
Kinder,185
Lavazza,57
Wonder Bread,297
Soprole,148
Nesquik,274
Papadopoulos,343
Nutella,451
Soprole,340
Domino,384
Wendy's,455
Nutella,388
Subway,334
Tic Tac,64
Domino,227
Knorr,96
Lavazza,449
Dr. Oetker,363
Kinder,303
Kinder,459
McDonald's,350
Nutella,320
Carib Brewery,116
Doritos,475
Domino,329
Olymel,213
M&M Food Market,189
Carib Brewery,484
Applebee's,179
Wendy's,377
Baskin robbins,212
Nesquik,196
Pizza Hut,498
Dr. Oetker,335
Cheetos,149
Tic Tac,124
M&M Food Market,292
Nabisco,205
Applebee's,188
Andy Capp's fries,112
KFC,468
M&M Food Market,419
Nabisco,266
McDonald's,66
Magnum,142
Soprole,383
Taco Bell,190
Betty Crocker,113
Taco Bell,319
Nabisco,92
Applebee's,78
Domino,150
Betty Crocker,54
Betty Crocker,75
Kits,380
Applebee's,351
Sun-Pat,443
Heinz,144
Betty Crocker,178
Nesquik,452
Cheetos,102
Magnum,175
McDonald's,104
Sun-Pat,182
Betty Crocker,93
Heinz,220
Carib Brewery,304
Baskin robbins,443
Cheetos,213
Kits,145
Soprole,252
Vitta Foods,81
Red Lobster,71
Nesquik,353
Papadopoulos,301
Pizza Hut,173
McDonald's,199
M&M Food Market,444
Nabisco,132
Soprole,336
Wonder Bread,258
Subway,488
KFC,324
M&M Food Market,76
Soprole,462
Bewley's,234
Nabisco,452
Dr. Oetker,66
Dr. Oetker,390
Kits,255
Wendy's,473
Betty Crocker,145
Soprole,280
Starbucks,387
Vitta Foods,170
Dunkin' Donuts,178
Dunkin' Donuts,241
Magnum,167
Dr. Oetker,495
Nesquik,323
Domino,75
KFC,323
Magnum,481
Kits,319
Dr. Oetker,307
Soprole,265
Baskin robbins,169
Sun-Pat,254
Doritos,84
Bel Group,246
Soprole,427
Nesquik,258
Subway,255
Betty Crocker,408
Carib Brewery,459
Tic Tac,123
Dunkin' Donuts,254
Applebee's,477
Applebee's,124
Wonder Bread,396
Domino,179
M&M Food Market,224
Taco Bell,122
Dr. Oetker,220
Heinz,213
LEonidas,89
Bewley's,357
Starbucks,328
Vitta Foods,266
Cobblestone,211
Olymel,164
Papadopoulos,163
Doritos,302
Knorr,351
Bel Group,356
Domino,286
Andy Capp's fries,263
Applebee's,245
Bel Group,371
Nutella,101
Secret Recipe,223
Wendy's,370
Cobblestone,403
Burger King,478
LEonidas,219
Applebee's,281
Knorr,66
LEonidas,142
Betty Crocker,201
Doritos,491
Cobblestone,271
Nesquik,101
Nutella,69
Wonder Bread,172
